,asin,product_name,product_brand,product_rating,product_rate_count,category,description
10,B013FB9ZT2,Nikon 55-200mm f/4-5.6G VR II DX AF-S ED Zoom-Nikkor Lens (Renewed),Amazon Renewed,4.5 out of 5 stars,124 ratings,"['Electronics', 'Camera & Photo', 'Lenses', 'Camera Lenses', 'SLR Camera Lenses']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
11,B017D5I5FQ,0,0,0,0,0,0
12,B017BQ8I54,Club3D CAC-1070 Displayport 1.2 to HDMI 2.0 UHD Active Adapter Support 4096X2160 at 60Hz VESA Certified,Club3D,3.8 out of 5 stars,412 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Computer Cable Adapters', 'DVI-HDMI Adapters']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
13,B016RPA2N6,9 Pin USB 2.0 Female Pin Header to Dual USB2.0 Port Adapter-Double Decker Type,JIUWU,3.9 out of 5 stars,32 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Computer Cable Adapters']","['Make sure this fits\nby entering your model number.', 'No need driver', 'Suitable for application requiring internal USB 2.0 female ports', 'Expand two USB2.0 A Female Ports from your 9pin USB2.0 pin header', 'Type:Double Decker Type']"
14,B015SLYAO2,"Neewer for DJI Phantom 3 Standard Professional and Advanced, Protective Camera Lens Cap Protector Cover + Flower-Type Rose Petal Lens Hood Made of Premium ABS Plastic (Black)",Neewer,4.2 out of 5 stars,402 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Lens Accessories', 'Lens Hoods']","['Make sure this fits\nby entering your model number.', 'Specially designed lens cap and lens hood for the DJI Phantom 3 Standard, Professional, and Advanced', 'The lens cap helps lock camera to gimbal and prevent the lens from dust and scratches while storing and transporting', 'The lens hood is cut out in a rose petal design to effectively prevent sun flare and prop shadowing', 'Made of high impact ABS plastic for extra durability. Lightweight design with fine workmanship for excellent well-built products', 'Note: DJI Phantom 3 Camera NOT INCLUDED']"
15,B017LBRUOE,"i2 Gear Running and Exercise Workout Armband Compatible with iPod Nano 8th and 7th Generation Devices with Adjustable Arm Band, Reflective Border, Touch Screen Protection and Key Holder (Black)",i2 Gear,4.3 out of 5 stars,139 ratings,"['Cell Phones & Accessories', 'Cases, Holsters & Sleeves', 'Armbands']","['COMPATIBILITY: Compatible with 8th Generation & 7th Generation MP3 Devices', 'HEADPHONE / SYNC CHARGER / TOUCH SCREEN ACCESS: Transparent screen protector with touch screen control, easy access to headphones, sync charge port and a slot for your home key', 'MATERIAL: This sport armband is made of durable neoprene', 'SIZE: Fits sizes from 9 to 15 inches - for larger arms please see our armband extender which is sold separately', 'SAFETY: Night reflector feature allows for increased visibility after dark']"
16,B017KY2X5I,HydroActive Short-Cord Waterproof Headphones (Wired 3.5 mm Jack) with 11 Earbuds in 4 Styles,Underwater Audio,3.9 out of 5 stars,236 ratings,"['Electronics', 'Headphones', 'Earbud Headphones']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
17,B012YQEXCI,BTunes VXB-QC25 Bluetooth Wireless Bose Quiet Comfort Acoustic Noise Cancelling Headphones,BTunes,4 out of 5 stars,74 ratings,"['Electronics', 'Home Audio']","['Make wired headphones wireless: bose quietcomfort 25, audio-technica ath-m40x', 'Long lasting battery up to 10 hours uninterrupted music', 'Gold plated plug for superior audio fidelity', 'Enough time for you to fly round trip from NFC chip for easy pairing']"
18,B015SO37SY,Andoer FM4 Magic 2.4G Wireless Remote Controller for Android TV Box Smart TV TV-Dongle PC Projector,Andoer,3.3 out of 5 stars,84 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Remote Controls & Accessories', 'Remote Controls']","['Make sure this fits\nby entering your model number.', '2.4G Wireless Remote Control.', '2.4G RF wireless technology, high bandwidth, high stability.', 'The Remote Control Distance is up to 10m.', 'Cursor is changed to switch on or off', 'Comes with USB Receiver Adapter, supports Plug and play, and CD-ROM installation is free, it is specially designed for Android system to realize human-computer interactions, and enhance the feel of experience.']"
19,B0106H47H8,Nanuk 945-DJI31 Waterproof Hard Case with Foam Insert for DJI_Phantom 3 - Black,Nanuk,4.7 out of 5 stars,215 ratings,"['Electronics', 'Camera & Photo', 'Bags & Cases', 'Camera Cases']","['Make sure this fits\nby entering your model number.', 'DESIGNED TO ABSORB SHOCKS / PROTECT GEAR. PHANTOM 3, FEATURING A FOAM INSERT DESIGNED SPECIFICALLY FOR THE DJI PHANTOM 3 QUADCOPTER AND ITS ACCESSORIES.', 'NANUK POWERCLAW LATCHING SYSTEM.', 'REMOVABLE GIMBAL FOAM SLEEVE. TWO PADLOCKABLE HASPS MOLDED INTO CASE.', 'THICK WALL CONSTRUCTION/ROUNDED CORNERS. STACKABLE.', 'IMPACT-RESISTANT NK-7 RESIN. OPTIONAL SHOULDER STRAP SUPPORTED. COMPATIBLE WITH PHANTOM 3 QUADCOPTER. PHANTOM 3 QUADCOPTER AND ACCESSORIES NOT INCLUDED.']"
20,B0107LYY5I,Bose Sounddock AUX Input Converter Adapter Cable ipod iphone dock to 3.5mm plug - 3.3 feet BLACK,iCablez USA,2.3 out of 5 stars,147 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Audio Cables', 'Stereo Jack Cables']","['For Bose Sounddock only (all versions) and Philips. NOT compatible with any other brand dock station. ****NOT FOR CAR AUDIO****', '*** For WHITE color *** paste B01N81D61K in item search box above or send us a message', 'Each cable individually tested and backed by our LIFETIME warranty', 'These WORK as advertised. Proudly Made in USA!!', 'FREE tech support included! Just message us with any questions.']"
21,B01H0OZC9W,4Pin PWM to 3Pin Standard Fan Adapter Cable (4 Pack),coolerguys,3.9 out of 5 stars,40 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Connectors & Adapters']","['4 pin PWM to 3 pin standard fan adapter (4 Pack)', 'Length 4in', 'Black', 'Works with all PWM fans (yes, even Noctua, we guarantee it)']"
22,B010B4L968,"Tendak HDMI 2 Ports Bi-Directional Splitter Switch 1 in 2 Out or 2 in 1 Out A-B AB A/B for HDTV, Blu-Ray, DVD, DVR, Playstation Xbox and PS3/PS4 - Support 4K x 2K, 3D 1080P",Tendak,4.2 out of 5 stars,28 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Distribution', 'Selector Switch Boxes']","['Make sure this fits\nby entering your model number.', '2 x 1 Mode : connect two high-definition HDMI sources like a Blu-Ray player or PS3 to a single HDMI display', '1 x 2 Mode: switch single high definition video source easily between two displays respectively', 'Supports resolutions up to 4K x 2K (4096x2160@24fps or 3820x2160@30fps), 3D and 1080p, HDMI 2.0', 'Supports HDMI audio formats: PCM2, 5.1, 7.1CH, Dolby Digital 5.1, DTS5.1, Dolby TrueHD, DTS-HD Master Audio', 'Play and plug without external power required; LEDs indicate which port is working status']"
23,B010FQBFWK,YATOUR Car Adapter Music Changer Compatible with Bluetooth Function MP3 Phone GPS Charger for Honda Accord Civic Odyssey Acura MDX,YATOUR,3.8 out of 5 stars,122 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Audio', 'Changers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
24,B011F7W3LU,Thermal Grizzly Kryonaut Thermal Grease Paste - 1.0 Gram,Thermal Grizzly,4.3 out of 5 stars,874 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Fans & Cooling', 'Heatsinks']","['Make sure this fits\nby entering your model number.', 'Convenient 1.0 gram syringe, making this thermal paste very easy to apply', 'Delivers optimal heat transfer for larger-scale cooling systems, including water cooled systems', 'Designed with extremely demanding applications', 'Popular choice for overclockers and extreme gamers', 'Thermal conductivity 12.5 W/mk']"
25,B010GGJ7B0,Lenovo G50-30 G50-45 G50-70 G50-80 New Replacement LCD Screen for Laptop LED HD Glossy,Lenovo,3.9 out of 5 stars,205 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Replacement Screens']","['Make sure this fits\nby entering your model number.', 'Screen Size: 15.6"" Slim', 'Connector: 30 Pins', 'Screen Finish: Glossy', 'Maximum Resolution: 1366*768 HD', 'Guaranteed Compatibility']"
26,B014H8E1RS,NSKI SRH805S SMA-F Female Dual Band Antenna for Baofeng GT-3 UV-5R BF-888s Radio,NSKI,3.5 out of 5 stars,87 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Antennas', 'Radio Antennas']","['The Original NSKI SRH805s Whip Antenna will allow you to get longer range on your handheld radio, like BaoFeng UV-5R radio. This antenna features a 2.15/3.0 dBi signal with up to 10Watts of power. It is only 5cm in length and weighs 20 grams.', 'Model: SRH-805S', 'Band: Dual band VHF/UHF', 'Frequency: 144/430MHz (136-174MHz+400-470MHz)', 'Connector Type: SMA-F Female']"
27,B0177M4SLK,"Anker Powerline+ Lightning Cable (3ft) with Pouch, Nylon Braided Charging Cable for iPhone Xs/XS Max/XR/X / 8/8 Plus / 7/7 Plus / 6/6 Plus / 5s and More (White)",Anker,4.4 out of 5 stars,245 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Lightning Cables']","['The Anker Advantage: Join the 10 million+ powered by our leading technology.', 'Lasts 6X Longer: Reinforced stress points with a 6000+ bend lifespan make PowerLine+ many times more durable than other Lightning cables.', 'Incredibly Strong: Double-braided nylon exterior, toughened aramid fiber core and laser-welded connectors equip PowerLine+ with superior toughness from end-to-end.', 'Adjustable Pouch: Includes an innovative carry pouch which allows you to neatly adjust cable length for any situation. Also provides high protection when transporting PowerLine+.', 'What You Get: Anker PowerLine+ Lightning (3ft including both ends), adjustable pouch, our worry-free 18-month warranty and friendly customer service.']"
28,B016Y8XJCW,Anker SoundBuds Wireless Headphones - Bluetooth Black Water Resist Built in Mic,Anker,3.5 out of 5 stars,"1,791 ratings","['Electronics', 'Headphones', 'Earbud Headphones']","['From ANKER, the Choice of 10 Million+ Happy Users. Industry-Leading Technology 99% Positive Feedback', 'Incredible Playtime. SoundBuds provide an impressive 8-hour playtime on a single charge. Its 120mAh high-density battery has 50% more capacity than those of most other sport earbuds on the market', 'Comfortable Fit. Included S/M/L eartips and in-ear earhooks ensure a comfortable and secure fit for everyone. The neckband design prevents troublesome wires from tangling during your workout and easily accessible on-ear controls let you control music and calls with ease', 'High-Fidelity Sound. Bluetooth 4.0 ensures crisp, skip-free stereo sound. Enjoy clear hands-free calls with the build-in mic from up to 33 feet away. CVC 6.0 noise cancellation technology ensures that perfect sound is delivered to your ears each time', 'IPX4-Rated Splashproof . Built for your active lifestyle, SoundBuds are rated IPX Level 4 and can withstand dripping sweat, heavy rain, even a splash from your sports drink!']"
29,B0173IGS0M,DJI Osmo Tripod,DJI,3.8 out of 5 stars,62 ratings,"['Electronics', 'Camera & Photo', 'Tripods & Monopods', 'Complete Tripods']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
30,B01AYQWICW,"ZVOX SB500 Aluminum Sound Bar with Built-In Subwoofer, Bluetooth Wireless Streaming, AccuVoice",ZVOX,4.4 out of 5 stars,189 ratings,"['Electronics', 'Home Audio']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
31,B01GO66IFO,"Lasmex C45 Wired On-ear Stereo Headphones, Foldable and Lightweight Music Headphones with Microphone and Volume Control for Adults and Teens (Deep Bass, Detachable Cable, Compact Carrying Case)",LASMEX,3.6 out of 5 stars,23 ratings,"['Electronics', 'Headphones', 'On-Ear Headphones']","['Equipped with superior 40mm dynamic drivers, you will enjoy the well-balanced sound with prominent bass and clear treble directly from your smartphone, tablet, laptop or other portable audio device', 'This durable headphone with closed back and closed ear-cup design isolates from the noisy ambient world while delivering precise sound Right Between Your Ears; The pillow-soft protein leather headband an earcups, adjustable headband and lightweight design guarantees you the extended wearing comfort to your daily use', 'Constructed with Aluminum ear cans and steel-reinforced leather headband, this sturdy-build, cool folding and portable C45 headphone stows well in a backpack/schoolbag or carry-on until called to action; Headphones are covered by our 1 year warranty', '3-button control built into the detachable cable for functionality for MOST Smartphones that control volume, skip tracks, pause/play, plus a microphone for taking phone calls; C45 headphones come with 2 “L” shape audio cable (one with 3-button control and mic, the other one without); Cable length is 1.6 meters; Plug size is 2.5mm to 3.5mm', 'If you have an/a iPhone, iPod, iPad, Android phone, smartphone, tablet, MP3 player, laptop/PC computer, or other portable audio device with standard 3.5mm audio jack, these C45 headphones will perform wonderfully for your favorite music genres']"
32,B016Y9HKJE,"Anker Soundcore Bluetooth Speaker with 24-Hour Playtime, 66-Feet Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Blue",Anker,4.5 out of 5 stars,"16,724 ratings","['Electronics', 'Portable Audio & Video', 'Portable Speakers & Docks', 'Portable Bluetooth Speakers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
33,B01GOLXJBU,Logitech M317C 910-004508 Wireless Scroll Mouse - Teal Chevron,Logitech,4.0 out of 5 stars,22 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Keyboards, Mice & Accessories', 'Mice']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
34,B01GPL8MVG,"SIM&NAT Male DC 2.1mm x 5.5mm Wire Power Pigtails Adapter Barrel Plug Socket Cables for CCTV Security Camera, DVR, Car Rearview Monitor System Video, LED Strip Light, Surveillance (20 inch / 50 cm)",SIM&NAT,4.4 out of 5 stars,58 ratings,"['Electronics', 'Security & Surveillance', 'Accessories', 'Surveillance Camera Cables']","['SIM&NAT Barrel power plug along with 20 inch length black and red wires, long enough to finish most of project, also can be cut according to your need. Dc male power pigtail wire is easy to maneuver and install, and also helps to conserve space.', 'Most dome- or bullet-style surveillance cameras come with a short power cable but need a patch cable to connect to a power supply.', ""SIM&NAT 12v pigtail dc connector is a perfect usage for connecting dc cctv pigtails to your power distribution system. With two high quality stripped tinned bare wires, there is no need to worry about it's quality and durability."", '2.1 mm dc barrel plug cord is designed for CCD Camera or Wireless camera. You may connect extra Battery pack with 12v male dc pigtail power connector or for CCD Camera installation.', 'Connect your camera to the power supply easily with cctv power pigtail, which has 1.67 feet of red and black color-coded wires along with a standard center-positive plug to connect easily to your camera.']"
35,B010WXQ3AK,Thermaltake TR2 RX 850 Watt ATX Active PFC Haswell Ready Power Supply,Thermaltake,4.3 out of 5 stars,18 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Internal Power Supplies']","['Make sure this fits\nby entering your model number.', '850W Power supply and compliance with Intel ATX 12V 2.31 & EPS 12V 2.92 standards.', 'Protections: Over Voltage, Under Voltage, Over Power and Short-Circuit. Single +12V rail. Design: Delivery up to 62A on single dedicated 12V rail', 'Modular Cables: Semi-modular all flat all black cable provide low-profile solution for easy cable management', 'Ultra Quiet Fan: 140mm intelligent temperature controlled fan.', 'Solid State Capacitors: Provide great stability at higher operating temperatures, frequencies and currents', 'Circuitry Design: Synchronous rectification with DC-DC converter for extreme performance and high efficiency', 'NVIDIA SLI Ready / ATI Crossfire Ready.']"
36,B016YVT9IW,SoundBox Connected 0 Gauge Power Only Amp Kit Amplifier Install Wiring Complete 1/0 Ga Cables 4000W,SoundBox,4.0 out of 5 stars,190 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Amplifier Installation']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
