,asin,product_name,product_brand,product_rating,product_rate_count,category,description
10,B00K899BZ8,0,0,0,0,0,0
11,B01AW8TGSQ,"Portable Bluetooth Speaker, Omaker M6 Outdoor Waterproof Stereo Speaker 2x3.5W Enhanced Base & Crystal Clear Sound with Up to 18 Hours Playtime and Built-in Microphone (Purple)",instecho,3.8 out of 5 stars,67 ratings,"['Electronics', 'Home Audio', 'Compact Radios & Stereos', 'Clock Radios']","['Make sure this fits\nby entering your model number.', 'wireless earbuds', 'wireless earbuds', 'wireless earbuds', 'wireless earbuds', 'wireless earbuds']"
12,B00UVN2LJE,Samsung Electronics Book Cover for Galaxy Tab A 8.0 (EF-BT350WOEGUJ),Samsung,3.9 out of 5 stars,237 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Cases']","['Make sure this fits\nby entering your model number.', 'Snaps Into Device Directly with Buttons', 'Turns On and Off Screen Automatically', 'Premium Fabric Design']"
13,B0131CABC0,ChargerCity Super Strong Suction Mount for Whistler Radar Detector (CR65 CR 70 CR75 CR80 CR85 CR90 CR93 XTR Pro DE17xx XTR2xx XTR3xx XTR4xx XTR5xx XTR6xx All Whistler Radar Models),ChargerCity,3.5 out of 5 stars,16 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories']","['Make sure this fits\nby entering your model number.', 'Brand New in ChargerCity NO FUZZ NO MESS Packaging', 'Our mount fitting is just like the factory mount that slides in to your Radar', 'Super sticky suction mount that is much better than the factory mount (If notice drop in suction, just rinse the base w/mild liquid soap and warm water and let air dry to restore suction)', 'Compatible with all Whistler Radar Detctors', 'ChargerCity Manufacture Direct Warranty']"
14,B00F3ID2LI,"Fosmon Ethernet Cable Flat (50 Feet - Black), Supports RJ45 Cat6 / Cat5e / Cat5 Standards, 250MHz, 1.0Gbps - Computer Networking Patch Cable Cord",Fosmon,4.4 out of 5 stars,167 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Ethernet Cables', 'Cat 6 Cables']","['Make sure this fits\nby entering your model number.', 'Category 6 (Class E) 32 Cable', 'Backwards compatible with Cat 5e and Cat 5 environment', 'Supports: 1000 BASE-T; 100 BASE-T; 10 BASE-T ; ROHS EIA/TIA compliant', 'Up to 1.0 Gbps transmission speed with increased frequencies of up to 250 MHz', 'Slim and flat profile helps avoid tangles and save space']"
15,B00F19Q7YI,GoPro Suction Cup Mount (GoPro Official Mount),GoPro,4.6 out of 5 stars,939 ratings,"['Electronics', 'Camera & Photo', 'Accessories']","['Make sure this fits\nby entering your model number.', 'Attach your GoPro to cars, boats, motorcycles and more', 'Industrial strength suction cup proven at speeds of 150+ mph', 'Engineered to provide a broad range of motion and stability', 'Quick release base makes moving between shots and locations quick and convenient']"
16,B00L0X5ZW4,CISNO 360 Degree Rotatable Camera Accessories Wrist Strap Band Holder Cycling Mount for GoPro Hero 1 2 3 3+ 4 5/6 Session,CISNO,4.2 out of 5 stars,82 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Tripod & Monopod Accessories', 'Camera Mounts & Clamps']","['Make sure this fits\nby entering your model number.', 'Mount adapter fasten on high-strength band, the inner layer fabric made with breathable fabric material that ensure wearing comfort', 'The wrist mount secures your camera flat against your wrist for hands-free convenience', 'Easy to pivot your camera upright to capture video and take photos', 'Adjustable velcro strap, easy to fit your wrist. It is ompatible with GoPro Hero 1 2 3 3+ 4 /4 5/6 session', 'Note: it can be rotated easily after you install your device on it.']"
17,B01D4ZJVS4,"AUDIOPIPE 5.25"" 6.5"" 133 UF BASS BLOCKERS 300Hz @ 4 OHM 5-1/4"" 6-1/2"" 2 PCS",Audiopipe,4.2 out of 5 stars,12 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Speaker Installation', 'Bass Blockers']","['Make sure this fits\nby entering your model number.', '133 Uf 50 Volts 300 Hz at 4 Ohm', 'Works Great For 5""X7"", 6""X8"" AND 6""X9"" Speakers', 'Non-Poplar 10 Percent Cap', 'Frequencies blocked at: 4 Ohms: 0 - 300 Hz, 8 Ohms: 0 - 150 Hz', 'Quantity: 1 Pack (2 Pieces)']"
18,B00QHNCW28,DTOL 3.5mm Male to 3.5mm Male Audio Stereo Aux Cable 6 ft-Black,DTOL,3.3 out of 5 stars,426 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Audio Cables', 'Stereo Jack Cables']","['Make sure this fits\nby entering your model number.', 'Length-6ft', 'Color-black', 'Works with iPod players and other portable CD/MP3 players', 'Connects home Stereos, sound cards, and portable speakers', 'Connectors: 3.5mm stereo Male to 3.5mm stereo Male']"
19,B00ZS4HK0Q,"ASUS C100PA-DB02 10.1-inch Touch Chromebook Flip (1.8GHz, 4GB Memory, 16GB eMMC, Google OS), All Metal Body",ASUS,4.1 out of 5 stars,"1,426 ratings","['Electronics', 'Computers & Accessories', 'Computers & Tablets', 'Laptops', '2 in 1 Laptops']","['Make sure this fits\nby entering your model number.', 'The flexible 360 degree hinge and 10.1 WXGA (1280 x 800) touchscreen lets you use the C101 in tablet, stand, or laptop mode', 'Extremely lightweight at 2 pounds with the protection of a sleek aluminum metal body and 2 x USB 2.0 port(s).', 'Unlock the power of Chromebooks with access to your favorite Chrome Web Store apps like Google Docs and it is Google Play Store/Android app ready', 'Starts up in seconds and lasts all day, thanks to a long battery life rated up to 10 hours*', 'Work anywhere online or offline regardless of your internet connection. Enjoy your favorite games, entertainment, and keep up with work, wherever you go', 'Rockchip 1.8 GHz Processor', 'Can open/edit MS Office files using free embedded QuickOffice editor or Google Docs, and can download Microsoft Office Online (an online version of Microsoft Office) for free. Cannot install standard MS Office software.']"
20,B00JEOWV14,"Plugable USB Hub, 10 Port - USB 2.0 with 20W Power Adapter and Two Flip-Up Ports",Plugable,4.1 out of 5 stars,127 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Hubs']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
21,B00M0CEGB0,"LimoStudio Photo Video Studio (2) x 4PC Backdrop Background Multifunctional Holder, AGG1393",LimoStudio,4.5 out of 5 stars,272 ratings,"['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Photo Studio', 'Background Support Equipment']","['Make sure this fits\nby entering your model number.', 'Easy Adjustment: To Remove Wrinkles and Unevenness Shown on the Muslin', 'Multi-Functional: In the active position, the user can slide the muslin holder up and down the stand to their best interest', 'Superior Quality and Lightweight (Much Lighter Weight of the Traditional Muslin Clamps)', 'Fast Installation / Disassembly', 'Can eliminate most wrinkles and allow the muslin top to be near parallel with the floor']"
22,B00X9FGGJW,Hyperglide Mouse Skates for Logitech G5 and G7 (G-5),Hyperglide,4.3 out of 5 stars,25 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Keyboards, Mice & Accessories', 'Mice']","['Make sure this fits\nby entering your model number.', 'Replacement mouse feet that increases your control and accuracy by providing the smoothest and most consistent glide', 'Smoother glide helps reduce grip tension which improves accuracy and decreases wrist strain for longer and more enjoyable gaming sessions', 'Exclusive G-Curve Technology produces rounded edges for a scratch-free glide right out-of-the-box; no break-in period required', 'Specially calibrated 0.80 mm thickness: Provides the ideal feet height that eliminates ""bottom-scraping"" & provides longer life-span', 'Made with 100% virgin grade PTFE material for the lowest friction and eco-friendly, no-residue adhesive. Contains 2 sets.']"
23,B010V7D8KK,Retevis Walkie Talkie Antenna SMA-M Dual Band VHF/UHF Antenna for Baofeng BF-UV3R YAESU VX-1R Retevis RT1 RT2 RT82 TYT UVF8 Two Way Radio(1 Pack),Retevis,4.1 out of 5 stars,44 ratings,"['Electronics', 'Portable Audio & Video', 'CB & Two-Way Radios', 'Accessories', 'Antennas']","['SMA-M antenna; before you order it please confirm the radio model on the listing', 'Dual Frequency 144/430MHz; Apply to lots of 2 way radio', 'Gain 2.15dBi; Max Power 10Watts and it can extend the range of your communication', 'Antenna Length 6.5cm allow it convenient to carry and you can put it in your pocket', 'SMA-M antenna fit Retevis RT1 RT2 RT82 TYT UVF8 Baofeng BF-UV3R and more']"
24,B00CDS9EKE,"AmazonBasics Medium DSLR Camera Gadget Bag - 12 x 5 x 8 Inches, Black and Orange",AmazonBasics,4.5 out of 5 stars,"4,125 ratings","['Electronics', 'Camera & Photo', 'Bags & Cases', 'Camera Cases']","['Make sure this fits\nby entering your model number.', 'Store, carry and protect your camera equipment', 'Slot for iPad Mini, Google Nexus 7, Amazon Kindle Fire', 'Holds 1 DSLR body and 2 lenses', 'Internal Dimensions: 10.2"" x 3.7"" x 6.8"" (LxWxH)', 'External Dimensions: 11.6"" x 4.9"" x 7.8"" (LxWxH)', 'Ships in Certified Frustration-Free Packaging']"
25,B00CSW4BGW,"MoKo Case for Kindle Paperwhite, Premium PU Leather Cover with Auto Wake/Sleep Fits All Paperwhite Generations Prior to 2018 (Will not fit All-New Paperwhite 10th Generation), Lucky TREE",MoKo,4.4 out of 5 stars,"4,309 ratings","['Electronics', 'eBook Readers & Accessories', 'Covers']","['Make sure this fits\nby entering your model number.', 'Designed specifically for All-New Kindle Paper white (all 2012, 2013, 2015 and 2016 versions).', 'Automatically wakes or puts your device to sleep when the lid is opened and closed.', 'Slim lightweight protective hardback with premium quality synthetic leather. The no-scratch soft interior adds comfort and an additional layer of protection.', 'Device can be charged with case closed. Magnetic closure.', 'Lifetime warranty. Various Colors available. Search ""MoKo Paper white"" for other styles and color options from BSC store.']"
26,B00VRCLHYS,Acer XG270HU omidpx 27-inch WQHD AMD FREESYNC (2560 x 1440) Widescreen Monitor,Acer,3.8 out of 5 stars,334 ratings,"['Electronics', 'Computers & Accessories', 'Monitors']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
27,B01FVAW57Y,Movo TCB1 3.5mm TRS (Female) Microphone to TRRS (Male) Smartphone Adapter with Headphone Jack for iPhone and Android,Movo,3.1 out of 5 stars,37 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Headphone Accessories', 'Adapters']","['Allows you to connect your standard TRS (3-pole) 3.5mm microphone connector to your TRRS (4-pole) smartphone', 'Adds a Headphone Monitoring Input (Optional). To use this feature, you must use an app that allows ""headphone monitoring"" while using a microphone', 'Impedance-matched TRRS cable for mobile devices', 'Gold-Plated Connectors', '1-Year Warranty with support based in the U.S.A.']"
28,B00F19Q2R0,GoPro Jaws: Flex Clamp (All GoPro Cameras) - Official GoPro Mount,GoPro,4.4 out of 5 stars,708 ratings,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses']","['Make sure this fits\nby entering your model number.', 'Clamp your GoPro to objects ranging in size from 0.25” to 2” (0.6cm to 5cm) in diameter', 'Optional neck adjusts to enable a variety of shooting angles', 'Camera can be attached directly to clamp for low-profile mounting', 'Quick release bases make it easy to move camera between different mounts and locations']"
29,B00BUSDVBQ,TP-LINK Archer C7 AC1750 Dual Band Wireless AC Gigabit Router,TP-Link,3.8 out of 5 stars,"7,812 ratings","['Electronics', 'Computers & Accessories', 'Networking Products', 'Routers']","['Make sure this fits\nby entering your model number.', 'Stream in 4K on multiple devices and reduce buffering by upgrading to 1750 Mbps AC Wi-Fi (N450+AC1300)', 'Gigabit Ethernet ports, ideal for any internet plan and allow you to directly connect your wired devices', 'Usb access - share YOUR USB drive content wirelessly', 'Works with all Wi-Fi devices, AC and older', 'TP-Link tether app - easily set up and manage your home network at home or remotely', 'Includes industry leading 2-year warranty and free 24/7 technical support']"
30,B00UHADRWQ,"Powerextra 2 Pcs Replacement Canon LP-E6 / LP-E6N Battery and Charger for Canon EOS 5D Mark II, EOS 5D Mark III, EOS 5DS, EOS 5DS R, EOS 6D, EOS 7D, EOS 7D Mark II, EOS 60D, EOS 60Da, EOS 70D, EOS 80D",Powerextra,4.3 out of 5 stars,56 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Batteries & Chargers', 'Batteries', 'Camera Batteries']","['Package Includes 2 Powerextra batteries and 1 Charger to Power your canon camera', 'Higher capacity than original battery (2600mAh Real Capacity),lasting longer,recording more wonderful moments.', '100% Compatible with Canon LP-E6, LP-E6N and Canon EOS 5D Mark II, EOS 5D Mark III, EOS 5DS, EOS 5DS R, EOS 6D, EOS 7D, EOS 7D Mark II, EOS 60D, EOS 60Da, EOS 70D, EOS 80D', 'Powerextra products are CE certified, tested by manufacturer to match OEM products', '30 days 100% money back and 1 year limited warranty.Please feel free to contact us!']"
31,B00NJTX6ZU,Bose CineMate 130 Home Theater System,Bose,3.4 out of 5 stars,69 ratings,"['Electronics', 'Television & Video', 'Home Theater Systems']","['The best-performing CineMate soundbar from Bose reproduces clear, spacious sound', 'Wireless Acoustic mass module can be placed out of sight in your room', 'Small control console with 4 HDMI inputs, display for source selection', 'SoundTouch enabled for streaming music via Wi-Fi (adapter sold separately)', 'Universal remote controls system and most connected']"
32,B00EZEBZYW,SanDisk Extreme 16GB CompactFlash Memory Card UDMA 7 Speed Up To 120MB/s- SDCFXS-016G-X46,SanDisk,4.1 out of 5 stars,47 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Memory Cards', 'CompactFlash Cards']","['Make sure this fits\nby entering your model number.', 'Fast transfer speeds up to 120MB/s(read) for increased workflow efficiency', 'Fast shot speeds up to 60MB/s(write) for faster continuous burst shooting', 'Video Performance Guarantee (VPG-20) performance for Full HD video', 'Tested for durability in extreme conditions', 'Sealed with RTV silicone for added protection against shock and vibration', 'Shoot like a Pro with the most trusted flash memory brand worldwide']"
33,B00CUOUC02,SMARTGUARD 3- Year Desktop Protection Plan ($200-$250),SmartGuard,3.8 out of 5 stars,31 ratings,"['Electronics', 'Electronics Warranties']","['Make sure this fits\nby entering your model number.', 'Please note, protection plan details will be delivered by EMAIL ONLY, via AmazonSupport@Warrantech.com, within 72 hours of purchase. Please print a copy of the email for your records.', 'Keeps your product purchase protected after its manufacturer’s warranty expires. Provides replacement support, as per the terms and conditions found on the protection plan product page.', 'Includes power surge coverage beginning day 1. Parts and labor coverage for mechanical and electrical failures begins AFTER your product’s manufacturer warranty expires, typically 1 year from purchase date as per the terms and conditions found on the protection plan product page.', 'Coverage and claim limits apply. See protection plan details below by clicking on the ""Warranty""link.', 'If a covered repair cannot be completed, you will be reimbursed with an Amazon gift card for up to the amount of your original product purchase price.']"
34,B00BQO4UXW,"Home Audio Power Amplifier System - 2x75W Dual Channel Theater Power Stereo Receiver Box, Surround Sound w/ USB, RCA, AUX, LED, Remote, 12V Adapter - For Speaker, iPhone - Pyle PCAU35A",Pyle,3.3 out of 5 stars,824 ratings,"['Electronics', 'Home Audio', 'Home Theater', 'Receivers & Amplifiers', 'Amplifiers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
35,B01GTO5E60,Comtrend High Power Wattage POE Ethernet Gear (POE Wall Mount Access Point),Comtrend,3.9 out of 5 stars,12 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Wireless Access Points']","['Make sure this fits\nby entering your model number.', '802.11ac dual-band WiFi connectivity with concurrent speeds up to 1300Mbps(5GHz) + 450Mbps (2.4GHz)', '32 SSIDs for network management', 'PoE (Power over Ethernet) PSE to power additional devices', '802.3 at compatible', '13.8 x 12.4 x 3.2in (LxWxH)']"
36,B00PLK1FNA,Original Sony PlayStation 3 Power Supply Replacement APS-250 APS-270 EADP-200DB EADP-220BB for PS3 Slim CECH2001 / CECH2101 / CECH2501,Sony,3.7 out of 5 stars,21 ratings,"['Electronics', 'Computers & Accessories']","['Make sure this fits\nby entering your model number.', 'Original Sony EADP-220BB Power Supply Replacement', 'Compatible with PS3 Slim CECH2001/CECH2101/CECH2501 Series', 'Input Voltage: 100V-240V', 'Input Voltage: 100V-240V']"
37,B00C80UBZO,APC Back-UPS 450VA BE450G Compatible Replacement Battery by UPSBatteryCenter,UPS Battery Center,4.0 out of 5 stars,76 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
38,B00OK635GQ,uxcell 50pcs JST Male Connector 24AWG Wire 12cm for RC Radio Control Plane,uxcell,3.4 out of 5 stars,8 ratings,"['Tools & Home Improvement', 'Electrical', 'Electrical Connectors']","['Make sure this fits\nby entering your model number.', 'Product Name : RC Connector Wire;Wire Type : 24AWG', 'Connector Type : 2Pin JST Male;Pin Spacing : 2.0mm', 'Cable Length : 12cm / 4.7"";Connector Size : 7 x 4.5 x 4mm / 0.28""x 0.18"" x 0.16""(L*W*H)', 'Material : Metal, Plastic;External Color : Red, Black', 'Weight : 34g;Package : 50Pcs(+/-2%)x RC Connector Wire']"
39,B00J9PAZIO,Hanerdun 2 Port USB 3.0 54mm Express Card NEC Chipset Adapter Converter Card Superspeed,PCIE Mirco,3.2 out of 5 stars,124 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'I/O Port Cards', 'USB Port Cards']","['Make sure this fits\nby entering your model number.', 'Suitable For Laptops (or computers containing ExpressCard Slots)', '2 USB 3.0 Ports', 'Support USB Series Specifications (Compatible USB 1.1 Full-Speed / 2.0 High-Speed)', 'Support Transfer Rate of 1.5/12/480Mbps/5Gbps', 'Package Contents Include：1x USB 3.0 ExpressCard/54mm, 1x USB Power cable, 1x CD driver']"
40,B01B2T12WW,"OKRAY Male to Male USB 3.0 Cable, 2 Pack 3 Ft/1M USB to USB A to A Cable Cord Nylon Braided with Gold Plated Connector Compatible for Hard Disk Drive Box, DVD Player, Laptop Cooler and More(Black)",OKRAY,4.0 out of 5 stars,15 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'USB Cables']","['Make sure this fits\nby entering your model number.', 'How it Works: this male to male cable will work for usb connection between your devices that need a male to male to operate, such as connecting the Cooling Fan to Laptop, Hard Drive/Printer to computer and more.(Do not support to connect two laptop devices.)', 'Work as Alternative Plug: using this to add a second available plug from your PC/MAC with a “female” connector, then a cooler or printer or other devices can be plugged in without coming into the closet where you keep the computer.', 'Superspeed USB 3.0 Cable: USB 3.0 cord supports high speed data transfer rate up to 4.8Gbps. It ‘s almost 10X faster than USB 2.0. It is also backward compatible with USB 2.0.', 'Durable Braided Cable: 1M is basically long enough for your need and braided cover effectively stands up to a long-time usage.', 'Compatible With DVD player, printer, external hard drive, hard disk box, HTC Vive, Laptop Cooling pads, Car Stereo Neptune Apex, camera DVR, Misc, Bluetooth Speaker and more. ( please ensure that your devices require a Type A Male to A Male Cable before ordering)']"
