,asin,product_name,product_brand,product_rating,product_rate_count,category,description
10,B015D9NBF8,Garmin nuviCam LMTHD GPS Units (Renewed),Amazon Renewed,4.0 out of 5 stars,107 ratings,"['Electronics', 'GPS, Finders & Accessories', 'Vehicle GPS']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
11,B0158BIT6M,OIWAS 17 Inch Laptop Backpack With Large Compartment Business Daypack Bookbag For Men Women Teens,OIWAS,4.1 out of 5 stars,154 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves', 'Backpacks']","['Zipper closure', '【Large Compartment Business Backpack】OIWAS business backpack size: 12.6*5.91*18.9 inch,can store clothes,books,laptop and gadgets,it can satisfied daily outdoor demands', '【Multi 17 Inch Laptop Backpack】This laptop backpack fits up to 17.3"" laptop.Multi backpack also can store pens、glasses、bottle、umbrella、passport and etc.Not only for business,also can use for school', '【Intelligent and Comfortable College Bag】Full separate laptop compartment protect laptop or ipad from damage by book,clothes or other items.OIWAS backpack design with two adjustable padded shoulder straps.The back panel is molded and vented to provide air circulation to keep you cool and comfortable', '【Water-resistant Business Backpack】Waterproof school pack made of superior polyester fabric which is durable,sturdy,lightweight.Feel at ease even rainnig,it can protect your laptop', ""【100% Lifetime Guarantee】Lifetime warranty!If you're unsatisfied with OIWAS backpack,CONTACT US and we will give you a refund or replacement within 12 months of purchase""]"
12,B01D1XOZD0,JENSEN JBS-225 Wall Mountable Bluetooth Music System with CD Player,Jensen,3.7 out of 5 stars,40 ratings,"['Electronics', 'Home Audio', 'Compact Radios & Stereos', 'Stereo Shelf Systems']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
13,B00XC46RWG,Lightdow LD6000 WiFi 1080P HD Sports Action Camera Kit - App Remote Control 30m Waterproof 2.0 Inch LCD Screen 170 Degree Wide Angle 2 Rechargeable Batteries and Mounting Accessories (Black+WiFi),Lightdow,3.6 out of 5 stars,608 ratings,"['Electronics', 'Camera & Photo', 'Video', 'Sports & Action Video Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
14,B016NTY8HC,0,0,0,0,0,0
15,B00Z7TTDYI,OtterBox Defender Series Case for iPad (5th Gen)/ iPad (6th Gen) - Retail Packaging - Black,OtterBox,4.7 out of 5 stars,905 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Cases']","['Make sure this fits\nby entering your model number.', 'Compatible with iPad (5th Gen) and iPad (6th Gen)', 'Triple layer defense: inner shell, outer cover and touchscreen protector', 'Screen protection: built in to keep your brilliant display flawless', 'Port covers: stop dirt, dust and lint from getting into jacks and ports', 'Shield stand: includes stand for hands free convenience.Does not work with Apple Smart Keyboard or Apple Smart Cover']"
16,B00W4Z82ZO,YONGNUO YN35mm F2 Lens 1:2 AF/MF Wide-Angle Fixed/Prime Auto Focus Lens for Canon EF Mount EOS Camera,YONGNUO,3.9 out of 5 stars,468 ratings,"['Electronics', 'Camera & Photo', 'Lenses', 'Camera Lenses', 'SLR Camera Lenses']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
17,B0107M2JH2,0,0,0,0,0,0
18,B011BIIO9I,"Replacement Earpads, Mudder 2 Pieces Foam Ear Pad - Cushion Repair for Bose Quietcomfort 2/15/ 25, Ae2, Ae2i - Black",Mudder,4.5 out of 5 stars,983 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Headphone Accessories', 'Earpads']","['Make sure this fits\nby entering your model number.', 'Soft leather provides great comfort.', 'Soft foam can manages the ability of blocking noise coming from outside.', 'With self-adhesive part on the back, it is easy to install, just through removing your previous ones (taped on) and installing the new ones.', '2 Pieces, replace your previous earpad cushions, and turn your bose headphone to new.', 'Compatible with Bose QC2, QC15, QC25, AE2, AE2i, AE2 wireless, AE2-W headphones.']"
19,B00VF4JT6G,Rescue - 2 Year Data Recovery Plan for Flash Memory Devices ($0-$19.99),FA Service Plans,3.9 out of 5 stars,378 ratings,"['Electronics', 'Electronics Warranties']","['Make sure this fits\nby entering your model number.', 'Your Rescue Plan documents will be delivered to you via email only to the address associated with your Amazon.com account and can be found in your account message center within the Buyer/Seller Messages.', 'If your device stops working, the Rescue data recovery plan will recover the data from the failed device and return it to you on a new piece of external storage media.', 'Covers new removeable flash memory device of any brand when purchased within 30 days (receipt must be retained for purchases not on the same transaction).', 'Free shipping for in–lab data recovery; 24/7 online case status tracking', 'If your data isn’t recovered, you get your money back.']"
20,B01461I3CU,0,0,0,0,0,0
21,B00X0AWA6E,"Aeotec Z-Stick Gen5, Z-Wave Plus USB to create gateway",Aeon Labs,4.0 out of 5 stars,246 ratings,"['Electronics', 'Security & Surveillance', 'Home Security Systems']","['No deductibles or added costs. Parts, labor and shipping included.', 'Drops, spills and cracked screens covered from day one for portable products only.', ""Other breakdowns covered after the manufacturer's warranty expires."", ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
22,B00WGMRD2S,Skullcandy Uproar Wireless On-Ear Headphone - Black,Skullcandy,4.1 out of 5 stars,767 ratings,"['Electronics', 'Headphones', 'Earbud Headphones']","['Bluetooth wireless technology', '10 hours of battery life', 'Plush on-ear cushions', 'Microphone with call, track, and volume control', '2 year warranty']"
23,B00XQE6Z92,"Garmin eTrex 30x, Handheld GPS Navigator with 3-axis Compass, Enhanced Memory and Resolution, 2.2-inch Color Display, Water Resistant",Garmin,3.9 out of 5 stars,280 ratings,"['Electronics', 'GPS, Finders & Accessories', 'Sports & Handheld GPS', 'Handheld GPS Units']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
24,B0195Q197W,Amcrest 720p 16CH Security System with 8 Bullet Cams,Vicvol,4 out of 5 stars,49 ratings,"['Electronics', 'Security & Surveillance', 'Surveillance Video Equipment', 'Surveillance DVR Kits']","['Make sure this fits\nby entering your model number.', '8 High Definition 1.0 Megapixel 1280 TVL (720P) Heavy-Duty Metal Weatherproof IP67 Cameras for Amazing Video Quality and Clarity. Records & Playback 16CH 720P @ 15FPS.', '65ft Night Vision Automatically Activates When Low Light is Detected. Up to 1,640ft Transmission Distance from Cameras to DVR. Includes 4 x 60ft and 4 x 100ft Siamese cables & Power Supplies.', 'View and Record in Widescreen with Remote Viewing on iPhone, iPad and Android Devices (with included Am Crestview app). Remote Access on Windows PC and Apple Mac Using Standard Browsers (IE, Firefox, Safari) & Included Amcrest Surveillance Pro Desktop Software.', 'Pre-Installed 2TB Hard Drive (Expandable up to 4TB) for 15 Days Continuous Recording at Highest Resolution, Longer Recording Times Up To 60+ Days Available with Use of Motion Detection and/or Lower Resolution Settings.', 'Easy USB Backup Feature for Peace of Mind. DVR & Cameras CE & FCC Certified with UL Compliant Power Supplies. Full 1-Year US Warranty and Lifetime Support Provided Directly from Amcrest.']"
25,B01GK59KAE,"Pioneer DEH-X8800BHS CD Receiver with MIXTRAX, Bluetooth, HD Radio and SiriusXM Ready",Pioneer,4.2 out of 5 stars,69 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Audio', 'Car Stereo Receivers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
26,B01DILO2VK,Linco Lincostore Photography Photo Table Top Studio Lighting Kit- 30 Seconds to Storage,Linco,4.5 out of 5 stars,113 ratings,"['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Lighting', 'Lighting Controls & Modifiers', 'Umbrellas']","['Make sure this fits\nby entering your model number.', '(2)* Studio LED Light Bulb 5500K', '(2)* Zenith 30 inches High Light Stand: 2 Sections', '(2)* Mini-cirrus New Design Light Head with Beautiful Look and smooth Handheld place', '(2)* 15"" Morning Glory Softbox and diffuser', 'For Table Top Studio Lighting Use']"
27,B00UWGZSWM,Belkin Sleeve for Microsoft Surface Pro 3 (Navy),Belkin,3.9 out of 5 stars,63 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Sleeves']","['Make sure this fits\nby entering your model number.', 'Durable neoprene outer material', 'Soft inner lining', 'Easy to slide Microsoft Surface Pro 3 in and out', 'Secure zipper closure']"
28,B01GFR4X3G,1ft Toptekits short US power extension cable cord US AC 2-Prong male/female power cable by Toptekits,Toptekits,4.2 out of 5 stars,57 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Power Cables']","['Toptekits quality cable cord! Copper conductor for safty and durability', 'Altra short USA AC 2-pin power extension cable,Female end is polarized but male end is not !', '2X1.25mmm power cable is rated for 12 amps and up to 125 volts to support common voltage power requirements in the home or office', '1FT/30CM in length easy to carry or use at home&office,If you need longer Extension cable, please find our ASIN: B07H194NRJ ,B07H15QKV7', ""NOTE: Only Toptekits cable's length is 1ft/0.3m, other seller cable is NOT 1ft/0.3m,other seller cable's length is 1.6ft/0.5m !!!!""]"
29,B01G065K0M,"Western Digital RE4-GP WD2003FYPS 2TB Intellipower 64MB Cache SATA 3.0Gb/s 3.5"" (Enterprise Grade) Internal Hard Drive - [Certified Refurbished] w/ 1 Year Warranty",Amazon Renewed,5 out of 5 stars,98 ratings,"['Electronics', 'Computers & Accessories', 'Data Storage', 'Internal Hard Drives']","['Make sure this fits\nby entering your model number.', 'This Certified Refurbished product is tested and inspected to look and work like-new, with limited to no signs of wear. The product comes with relevant accessories and a minimum one-year warranty.', '2TB Capacity, Intellipower (5400RPM~7200RPM) Rotation Speed, 64MB Cache', '3.5"" Internal Hard Drive, SATA II 3.0Gb/s, Enterprise Grade, Heavy Duty', 'Works for PC, NAS, NVR, CCTV DVR', 'Passed Factory Diagnostic Software + RE-CERTIFIED by State-of-the-Art software - Full ""Sector-by-Sector"" test to ensure best HDD quality! ZERO Bad Sectors!']"
30,B016XE2BS0,FIOTOK 20Pcs Clip-on Ferrite Ring Core Black RFI EMI Noise Suppressor Cable Clip for 5mm/7mm/9mm/13mm Diameter Cable,FIOTOK,3.7 out of 5 stars,160 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Vehicle Electronics Accessories', 'Vehicle Audio & Video Installation', 'Amplifier Installation', 'Noise Filters']","['Package included: 20 cable clips, with 5 different size 5/ 7/ 9/ 13 mm inner diameter', 'Ferrite core with plastic cover; Helps to reduce EMI on AC power lines', 'Color: black,Material: magnet,plastic']"
31,B01GDBMJ7G,"Pro12 with WiFi 12.2"" 2-in-1 Touchscreen Tablet PC Featuring Android 6.0 (Marshmallow) Operating System, Black",Pro 12,3.7 out of 5 stars,135 ratings,"['Electronics', 'Computers & Accessories', 'Computers & Tablets']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
32,B00WFG2D7A,"BM 2 EN-EL19 Batteries & Dual Battery Charger for Nikon Coolpix A300, W100, W150, S3100, S3200, S3300, S3500, S3600, S3700, S4100, S4200, S4300, S5200, S5300, S6400, S6500, S6800, S6900, S7000 Cameras",BIG MIKE'S ELECTRONICS,4.0 out of 5 stars,31 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Batteries & Chargers', 'Battery Chargers', 'Camera']","['Make sure this fits\nby entering your model number.', 'EN-EL19 Li-ion Rechargeable Battery for Nikon CoolPix A300, S32, S33, S100, S3100, S3200, S3300, S3500, S3600, S3700, S4100, S4200, S4300, S5200, S5300, S6400, S6500, S6800, S6900, S7000, W100, W150', 'Battery Specifications - Energy Storage Capacity: 1000mAh /Voltage: 3.7 volts, WH: 3.7Wh - New fully decoded chip works just like the original.(gives time left and does not need a special charger)', '100% Safety Guarantee: Built with multiple circuit protection (over-charging, short-circuit, high-temperature, and surge protection), and high-quality, fire-resistant construction', 'Convenient Charging Method: Common micro-USB input and the ability to charge with a USB wall charger, car charger, or external battery gives you more options than a standard battery charger, and Charges 1, or 2 EN-EL19 batteries simultaneously and smart LED light turns to red when charging and green when complete. (Adapters and Power bank sold Separately)', 'Dual Bay USB Charger charges 1 or 2 batteries simultaneously from any USB power source. It is built with multiple circuit protection (over-charging, short-circuit, high-temperature, and surge protection), and high-quality, fire-resistant construction.']"
33,B0124YJVJU,"Acer Predator Desktop, Intel Core i7, GeForce GTX 1080, 16GB DDR4, 256GB SSD, 2TB HDD, Win 10, AG6-710-70016",Acer,3.8 out of 5 stars,92 ratings,"['Electronics', 'Computers & Accessories', 'Computers & Tablets', 'Desktops', 'Towers']","['Make sure this fits\nby entering your model number.', '6th Generation Intel Core i7-6700K processor 4.0GHz (up to 4.2GHz)', 'NVIDIA GeForce GTX1080 Graphics with 8GB of GDDR5X Video Memory', '16GB DDR4 2133MHz Memory. Maximum Power Supply Wattage: 730 W', '256GB SSD, 2TB 7200RPM SATA III Hard Drive', 'Windows 10 Home']"
34,B018EUB8DU,Tram 1181 1235 Amateur Dual-Band NMO 18.5 inch Antenna VHF 140-170 & UHF 430-470 MHz for Mobile Radios 2 Meter 70 Centimeters w/ PL-259 UHF Mag Mount,Tram,4.1 out of 5 stars,15 ratings,"['Electronics', 'Portable Audio & Video', 'CB & Two-Way Radios', 'Accessories', 'Antennas']","['Sold as 1 Each.', 'No Tuning', 'Unity Gain Vhf', '2.5dbd Gain Uhf', 'Solid Brass Nmo Mount With Black Kote Finish. Gold Plunger-type Contact Pin']"
35,B0171MB9QS,22mm Watch Band Compatible Samsung Gear S3 Frontier Bands/S3 Classic Band/Galaxy Watch 46mm/Moto 360 2nd Gen 46mm/ Silicone Material,Baaletc,4.3 out of 5 stars,108 ratings,"['Cell Phones & Accessories', 'Accessories', 'Smartwatch Accessories', 'Smartwatch Bands']","['Make sure this fits\nby entering your model number.', '★22MM QUICK RELEASE WATCH BAND★ The Samsung Gear S3 Classic bands can be replaced with a replacement wristband which is made of high quality Silicone material.(Does not include tracker)Porous design, its advantages of ventilation helps perspiration.', '★SUITABLE MODEL★ Suitable for Smartwatch 22mm width:Samsung Gear S3 Classic/Gear S3 Frontier/Galaxy Watch 46mm,Asus Zenwatch 2 1.63,Fossil Q Founder 2.0,,LG Watch/Urbane/Moto 360 2nd Gen 46mm,Samsung Gear 2 R380/Neo R381/Live R382', '★VARIETY OF COLORS TO CHOOSE★ We offer a variety of patterns and colors for you to choose from. The 22mm watch strap have one size,free size is 5.9"" -8.9"" wrist,easy to lock into your 22mm watch.', '★22MM WATCH BAND WEIGHT★ Our 22mm watch bands are made of silicone material and metal buckles.The band feels very lightweight and easy to wear. The weight of 22mm watch bands free size weight 0.035lb,', '★180 day warranty★ We are confident about our replacement bands for 22mm watch bands. Hence You can get an exchange or refund if your band has any quality issues within 1 year']"
36,B012JQVUX8,"AR9462 AR5B22 Combo WiFi 2.4G/5G & Bluetooth 4.0 module, 802.11 ABGN Dual Band, 2T/2R Mini PCI-Express Half-Size Module, Atheros AR9462 chipset",PJ-CARD,4.5 out of 5 stars,238 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Network Adapters']","['Make sure this fits\nby entering your model number.', 'Note: This Wireless Card could not work on IBM/Lenovo/Thinkpad and HP Version Laptop']"
37,B00ZKFRKIU,"Mounting Dream Full Motion Monitor Wall Mount TV Bracket for 10-26 Inch LED, LCD Flat Screen TV and Monitor, TV Mount with Swivel Articulating Arm, Monitor Mount Up to VESA 100x100mm and 33LBS MD2463",Mounting Dream,4.6 out of 5 stars,407 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'TV Accessories & Parts', 'TV Ceiling & Wall Mounts']","['Make sure this fits\nby entering your model number.', 'TV MOUNT COMPATIBLITY: TV/ monitor wall mount fits for most 10"", 12"",13"", 14"", 15"", 16"", 17"", 19"", 20"", 24"" TVs and monitors up to 33 LBS, with max VESA/mounting holes spacing of 100 x 100mm.', 'SPACE SAVING: Viewing becomes more comfortable. Tilts display up 15° and down 15° to reduce glare, swivels display left or right according to your seats position. Pull out to 13.7” and retract back to 2.3”, making your display alive to move.', 'EASY INSTALLATION: Decent instruction and all included hardware in pre-labeled bags. Please contact us for concrete wall anchors if needed. Rotation as post-installation adjustment allows perfect TV leveling. Comes with cable ties for cable management.', 'SAFETY & STABILITY: Technology of robot welding makes whole unit sturdy and safe.', 'WORLD-CLASS CUSTOMER SERVICE: Our US based customer service experts are available every day of the week to help, backed up by our leading 10-year support!']"
