,asin,product_name,product_brand,product_rating,product_rate_count,category,description
10,B00MR5A0EM,"LimoStudio [2-Pack] Wall and Ceiling Mount with 5/8” Stud and 1/4"" Thread with Screws for Photo Studio and Video Shooting, AGG2801",LimoStudio,5.0 out of 5 stars,2 ratings,"['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Lighting', 'Mounting Hardware']","['Make sure this fits\nby entering your model number.', '[2 x] Wall and Ceiling Mount with 5/8"" Stud and 1/4"" Thread / [8 x] Screws', '5/8"" Wall and Ceiling Mount Stud', '1/4"" Thread', 'Each Stud Includes a Set of 4 Screws / Total of 8 Screws', 'Easily Mount Your Equipment Onto the Wall or Ceiling']"
11,B01680OE2K,"ACdream All-New Fire 7 Tablet (9th Generation, 2019 Release) Case, Premium Folio Leather Cover Case for Fire 7 Tablet 2019/2017/2015 Models with Auto Wake Sleep Feature, Black",ACdream,4.5 out of 5 stars,54 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Cases']","['Make sure this fits\nby entering your model number.', '1. Case Designed Only fits All-New Fire 7 Tablet 2019/2017/2015 Models; will not fit other tablet models.', '2. The front cover easily fold back as a stand with MULTIPLE VIEWING ANGLES which support you to enjoy typing, emailing, gaming or video watching and Card Pocket for Document.', '3. Premium PU leather exterior and fashion design with a soft interior to protect your devices from crashing, scratches, dirt and grime.', '4. Case with precise cut-outs which easily access to all ports and controls and allow access to Charge Port while in case.', '5. Please kindly select the right case which fit your device before making the purchase. When you cannot make sure what model your device is, feel free to contact us and send us your device photo, we will tell you the size.']"
12,B00DY3P3CA,0,0,0,0,0,0
13,B00QV6Y0X0,"UGREEN HDMI Cable Right Angle 270 Degree Elbow HDMI Cord 4K Ultra HD 3D 1080P, Ethernet and Audio Return ARC Compatible for Nintendo Switch Xbox Playstation PS3 PS4 PC Laptop TV (3FT)",UGREEN,4.6 out of 5 stars,96 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Video Cables', 'HDMI Cables']","['HDMI cable is designed for connecting a Blu-ray player, computer, AV receiver, Roku, PS 3/4, Xbox One/360, Nintendo Wii, or other HDMI compatible devices to your TV, HDTV, monitor, or projector.', 'Right Angle HDMI Cable: right angle design makes the cable better fits for wall-mounted devices, solving the embarrassment of limited spaces between wall and device.', 'Supports 4K, 1080P Full HD, 3D, Ethernet Channel, 48-Bit Deep Color and Audio Return Channel (ARC), audio video sync, HDCP compliant.', 'Excellent Construction: triple shielding of ground wire plus aluminum foil plus braid block EMI and ensure a stable signal transmission; gold-plated connectors anti-oxidation and anti-corrosion and trasfer stable signal.', 'Widely compatible with all HDMI devices, such as Blu-ray player, computer, AV receiver, Roku, PS 3/4, Xbox One/360, Nintendo Wii, TV, HDTV, monitor, or projector.']"
14,B00EB6H8KY,Vantec NexStar Hard Drive Duplicator - USB 3.0 (NST-DP100S3),Vantec,3.5 out of 5 stars,99 ratings,"['Electronics', 'Computers & Accessories', 'Data Storage', 'External Hard Drives']","['Make sure this fits\nby entering your model number.', 'Standalone Duplicator, design to use without connecting to a system. Simplifying the Duplication process using Sector to Sector Cloning', 'Design to Duplicate Current High Capacity 4TB drives and serve as a Dual Bay Hard Drive with a combined capacity of 8TB', 'Simple One Button Duplication for easy worry-free Cloning. Press one Button and walk away while it duplicate the drive', 'Simple One Button Duplication (OTD) for easy worry-free Cloning.', 'Design to Duplicate Current High Capacity 4TB drives and serve as a Dual Bay Hard Drive Dock with a combined capacity of 8TB.', 'SuperSpeed USB 3.0 Connection when using it as a Dual Bay Hard Drive Dock to give you the Maximum File transfer or Backup.', 'Standalone Duplicator, design to use without connecting to a system.']"
15,B01BE0AM8Y,"SanDisk 32GB Ultra (2 Pack) UHS - I Class 10 SDHC Memory Card, Retail Packaging - with (1) Everything But Stromboli (tm) Microfiber Cloth",SanDisk,4.7 out of 5 stars,40 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Memory Cards', 'Micro SD Cards']","['Make sure this fits\nby entering your model number.', '(Two Pack) Great choice for compact to mid-range point and shoot cameras', 'Twice as fast to take better pictures and Full HD video', 'Exceptional video recording performance with Class 10 rating for Full HD video (1080p)', 'Quick transfer speeds up to 48MB/s', 'Comes with Everything But Stromboli Microfiber CLoth']"
16,B017L216T8,MEE Audio RX18 Comfort-Fit in-Ear Headphones with Enhanced Bass (Black),MEE audio,3.7 out of 5 stars,468 ratings,"['Electronics', 'Headphones', 'Earbud Headphones']","['Lightweight in-ear earphones engineered for the most secure and comfortable fit.Connectivity Technology: Wired', '10mm dynamic drivers deliver crisp and clear sound with deep, yet controlled bass', 'Ergonomic earpiece design follows the natural shape of the ear to provide all-day comfort', 'Compatible with iPhone, iPad, iPod, phones, tablets, computers, and other devices with a 3.5mm audio jack', 'Includes 3 sizes of eartips; 1-year manufacturer warranty']"
17,B01DB6BK5I,"TP-Link TL-NC230 HD Wireless Surveillance Home Security Camera, Legacy model",TP-Link,3.3 out of 5 stars,51 ratings,"['Electronics', 'Camera & Photo', 'Video Surveillance', 'Surveillance Cameras', 'Dome Cameras']","['Make sure this fits\nby entering your model number.', '720p HD Imaging - HD resolution provides sharper, clearer images', 'Night Vision - Automatic night vision functionality supports 24-hour surveillance', 'H.264 Compression - Ensure smooth HD video streaming while consuming less bandwidth', 'tpCamera App - Use the tpCamera app to access feeds from anywhere, at any time', 'Motion & Sound Detection - Immediate email notifications whenever motion or sound is detected']"
18,B00WSDMQCM,0,0,0,0,0,0
19,B0105G2Q5U,EBL BP-38 Two-Way Radio Batteries 4.8V 700mAh Replacement Battery for Uniden BP-38 BP-39 BT-1013 BT-537 BP-40 FRS-008 (2 Pack),EBL,3.7 out of 5 stars,152 ratings,"['Electronics', 'Portable Audio & Video', 'CB & Two-Way Radios', 'Accessories', 'Batteries']","['4.8V 700mAh replacement rechargaeble battery, perfect replace your original batteries.', 'Safety protection - Over-charge, over-discharge, over-heat, over-current & short-circuit protection', 'No Memory effect, you can use it any time and no need to discharge it fully then start to use.', 'Pefect compatible Uniden BP-38 BP-39 BT-1013 BT-537 BP-40 FRS-008, more models please checking following description.']"
20,B0169N85T4,Klipsch R6i On-Ear On-Ear Headphones,Klipsch,4.0 out of 5 stars,63 ratings,"['Electronics', 'Headphones', 'On-Ear Headphones']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
21,B00YM890FW,Gosky 1.25 Inch 2X Achromatic Barlow Lens for Newtonian Telescopes (Black),Gosky,5.0 out of 5 stars,1 rating,"['Electronics', 'Camera & Photo', 'Accessories', 'Telescope & Microscope Accessories', 'Telescope Accessories', 'Barlow Lenses']","['Make sure this fits\nby entering your model number.', 'Essentially double the power of any 1.25"" telescope eyepiece with the Universal Barlow Lens', 'Sophisticated fully multi-coated, eliminate unwanted reflections, increase contrast and correct colors', 'Compatible with most 1.25-Inch diameter telescope eyepieces.', 'Very compact size - just 3 inch long (half the length of a standard Barlow lens) - easy to stash in your accessory case', 'Full black metal construction']"
22,B018BCRQS2,Zmodo 2 Pack 720p High Definition WiFi IP Home Weatherproof Surveillance Security Camera System {Holiday Present Wrap},Zmodo,3.6 out of 5 stars,52 ratings,"['Electronics', 'Security & Surveillance', 'Surveillance Video Equipment', 'Surveillance DVR Kits']","['Make sure this fits\nby entering your model number.', 'Quick and Reliable Zink connection method, just power on the cameras, then a few clicks on your phone to complete the setup. Connectivity: IP/Network – 2.4GHz Wireless (Incompatible with 5GHz).', 'Full 720p HD image quality plus great field of view with wide 81º viewing angle, cutting edge night vision technology allows night vision up to 80ft, get your area illuminated at night. Cloud recording and playback using Zmodo Cloud, free 60-day trial.', 'Always Stay Connected – stream video directly to the mobile Zmodo app on iOS or Android devices or user.zmodo.com via Internet browers. Receive intelligent motion alerts when motion is detected.', 'Free Zmodo app for remote live viewing, downloadable in Google Store or Apple Store.', '3 Year Warranty-US Warranty and Lifetime Support. No monthly fees or service contract required. [Cloud Service] coming soon!']"
23,B00JLU0UQ4,JacobsParts PCI Express Power Splitter Cable 6-pin to 2X 6+2-pin (6-pin/8-pin) 18 AWG,JacobsParts,4.2 out of 5 stars,72 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Power Cables']","['Make sure this fits\nby entering your model number.', 'Connect any graphics card to a single 6-pin PCI Express power connector.', 'Connectors: 6-pin PCIe Female, 2x 6+2-pin PCIe Male', 'Length: 8 inches / 20cm', 'Wire: 18 AWG Copper']"
24,B01FT28KOG,"Galaxy Tab E Lite 7.0 Case, EpicGadget(TM) Galaxy E Lite Premium PU Leather Folding Folio Cover Case with Built in Stand For Tab E Lite 7 inch T113 + Screen Protector + 1 Pen (Navy Blue Leather Cover)",EpicGadget(TM),4.1 out of 5 stars,206 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories']","['Compatible With Samsung Galaxy Tab E Lite 7.0 T113/T111/T110/T116 (2016 Version) ONLY', 'Magnetic closure - secure & easy to close / open, Built in Stand for convenience', '100% High Quality PU Leather Case, Lightweight, and Durable', 'Specifically-cut for access to all buttons and ports, Prevents scratches and damages to your Samsung Galaxy Tab E Lite 7.0""', 'Package include 1 Samsung Galaxy Tab E Lite 7.0"" Clear Screen Protector and 1 Random Color Stylus. Device not included.']"
25,B01BGZR7Y4,"Panasonic Lumix DMC-ZS100 Digital Camera Bundles (Essentials Bundle, Black) (6-Items)",Panasonic,4.8 out of 5 stars,6 ratings,"['Electronics', 'Camera & Photo', 'Digital Cameras', 'Point & Shoot Digital Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
26,B00J3IVZ86,MaxLLTo™ USB PC Charger Data Cable Cord Lead for Panasonic Camera Lumix DMC-ZS25 DMC-TZ35,MaxLLTo,4.8 out of 5 stars,41 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Cables & Cords']","['Make sure this fits\nby entering your model number.', 'USB PC Charger Data Cable/Cord/Lead For Panasonic CAMERA Lumix DMC-ZS25 DMC-TZ35', 'This cable connects your digital camera to USB-ready computer, USB hub or photo printer/dock for pictures transferring.', '2-in-1 feature: this cable can also transfer power. When connecting this cable with a USB AC/Car charger (NOT Included here), you can get a regular AC/Car charger, and can charge the battery inside the camera.', 'Compatible with: Panasonic Lumix Camera DMC-ZS25 / ZS25s / ZS25a / ZS25k / ZS25h / ZS25p ... series, DMC-TZ35 / TZ35s / TZ35a / TZ35k / TZ35h / TZ35p ... series,.', ""MONEY BACK GUARANTEE -MONEY BACK GUARANTEE - We are Company that wants your Repeat Business so, if You Do Not Like our Product or Don't Want It For Any Reason, We Will Happily Accept The Return and Give Your Money Back. No Questions Asked. 30 Days Money Back Guarantee - 24 Months - Exchange.""]"
27,B00DI895MU,"4K HDMI Cable, HDMI Cord (40 feet HDMI to HDMI, Top Series) supports (4K@60HZ, 1080p FullHD, UHD, Ultra HD, 3D, High Speed with Ethernet, ARC, PS4, XBOX, HDTV) by KabelDirekt",KabelDirekt,4.5 out of 5 stars,"4,039 ratings","['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Video Cables', 'HDMI Cables']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
28,B00D6NWN6M,"LEVOIT Yoga Knee Pad Cushion, 1 inch Thickness, Comfort Cushion Pressure Points for Pain Free Exercise Workouts, Great for Wrists, Elbows, Sit Bones, Fit Your Full-Size Yoga Mat (Black)",COSORI,4.5 out of 5 stars,95 ratings,"['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Lighting', 'Lighting Controls & Modifiers', 'Diffusers']","['Make sure this fits\nby entering your model number.', 'SUITABLE SIZE: 32"" (80cm)', 'VARIOUS COLOR: Gold, Silver, White, Black and Translucent', 'PORTABLE COLLAPSIBLE 5-IN-1: Collapse disc into a portable size carrying bag, convenient for travelling , storage and ideal for travelers on the go', 'MUITI_FUNCTIONAL KIT: warm up the picture with gold; brighten the picture with silver; bounce light into shadows with white; block out unwanted light with black', 'RELIABLE QUALITY: 1 year warranty included by Etekcity']"
29,B00SL2TQ2C,"EVGA GeForce GTX 960 2GB GAMING ACX 2.0+, Whisper Silent Cooling Graphics Card 02G-P4-2963-KR",EVGA,3.6 out of 5 stars,"1,767 ratings","['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Graphics Cards']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
30,B0194WSIX0,"Unitek Bluetooth 4.0 Portable Wireless Speaker, 16W Output Power with 2 Passive Subwoofers, X-BASS Sound, Stereo Pairing, Build in Microphone for iPhone 7 /iPod/iPad/Phones/Tablet and More",Unitek,4.0 out of 5 stars,625 ratings,"['Electronics', 'Portable Audio & Video', 'Portable Speakers & Docks', 'Portable Bluetooth Speakers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
31,B00VJACF3U,Heyrtz Soft Rubber D Shaped Headset Earpiece Mic for Kenwood Two-way Radio TK 3101 2312 Baofeng Walkie Talkie UV-5R UV 5R 3R PLUS B5 B6 89 BF 888S,Heyrtz,3.6 out of 5 stars,93 ratings,"['Electronics', 'Portable Audio & Video', 'CB & Two-Way Radios', 'Accessories', 'Headsets & Microphones']","['MOST COMFORTABLE WALKIE TALKIE EARPIECE ON THE MARKET - The Heyrtz is, hands-down, the most comfortable, easy-to-wear headset available. Thanks to its ergonomic design that rests on the outside of your ear, you won’t feel pain or discomfort, even after 10+ hours of constant wear.', 'ADJUSTABLE, HIGH QUALITY SOUND IN ANY SETTING - No matter how loud your environment is, the Heyrtz built-in speaker ensures that you will always get crystal clear sound at exactly the right volume for your needs. No feedback, no metallic sound and no struggling to hear important communication.', 'EASY, BUILT-IN PUSH TO TALK BUTTON, LAPEL CLIP & PERFECT LENGTH - This handy tool has everything you need to keep in touch with your team without distraction or discomfort. The built-in, push-to-talk microphone has super sensitive detection, so you never have to shout to be heard. And the omnidirectional lapel clip and ideal cable length allow you to achieve the perfect fit for you.', 'COMPATIBLE WITH YOUR TWO-WAY RADIO - Works perfectly with many Baofeng and Kenwood model radios. Find your specific model in the product description below.', ""1 YEAR MONEY BACK GUARANTEE - Try the Heyrtz two-way radio headset now and if you’re not satisfied, return it for a full refund, no questions asked.This headset DOESN'T work with Motorola Radios. The right one for Motorola 2 pin radios is : https://www.amazon.com/gp/product/B00V4PA67W""]"
32,B00FJRP9TQ,Beats Dude Stand for Pill Portable Speaker - Red,Beats,3.9 out of 5 stars,85 ratings,"['Electronics', 'Portable Audio & Video', 'Portable Speakers & Docks', 'Portable Bluetooth Speakers']","['Make sure this fits\nby entering your model number.', 'Beats Pill Dude - Red', 'Add a little character to your soundtrack', 'Stylish speaker stand to support your Pill', 'Pill fits snuggly and securely to allow premium sound', 'Open back for easy access to controls']"
33,B01D03M29K,KabelDirekt DP to DP - DisplayPort to DisplayPort Version 1.2 - High Resolution (4K 60Hz) Video Cable - Computer to HDTV Cable (25 feet) - Top Series,KabelDirekt,3.9 out of 5 stars,50 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Video Cables', 'DVI Cables']","['Make sure this fits\nby entering your model number.', 'HD VIDEO CONNECTOR: Connect your monitors, TV screens and desktop computers, to laptops, PCs, etc. and enjoy up to 4K resolution at 60Hz with our TOP Series DisplayPort connection', 'DOUBLE SHIELDING: Alu mylar foil and thick aluminum braiding for maximum protection from interference', 'OXYGEN FREE COPPER WIRING: Provides maximum signal power and efficiency. Our DisplayPort cable carries clear, powerful signals for crystal clear video. Perfect for gaming!', '24K GOLD PLATED CONNECTORS: Corrosion resistant gold plating minimizes interference, and expertly constructed DisplayPort connector provides the best possible, sturdy connection. Multiple cord lengths available for your custom digital video extension', '36 MONTHS MANUFACTURER WARRANTY']"
34,B00FNA9W92,"Komal's Passion Leather 16"" Sturdy Messenger Bag for Laptop (Fits 14"" / 15.6"")",Passion Leather,4.7 out of 5 stars,284 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Bags, Cases & Sleeves', 'Messenger & Shoulder Bags']","['No deductibles or added costs. Parts, labor and shipping included.', 'Stains, rips or tears and seam separation covered from day one. Other breakdowns covered after the manufacturer warranty expires.', 'File a claim online or by phone 24/7.', ""If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
35,B0167ZKAK6,LeeKooLuu Reverse/Rear View Camera and Mirror Monitor Kit Only Wire Single Power Rear View/Full time View Optional for Car Truck with 7 LED Night Vision Waterproof Grid Lines,LeeKooLuu,4.1 out of 5 stars,605 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Safety & Security', 'Vehicle Backup Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
36,B00TA9FD2M,"Apple iPad Mini 2 with Retina Display ME276LL/A (16GB, Wi-Fi, Black with Space Gray) (Renewed)",Amazon Renewed,4.4 out of 5 stars,"1,110 ratings","['Electronics', 'Computers & Accessories', 'Computers & Tablets', 'Tablets']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
37,B01698T1TC,"Microsoft Surface 65W Power Supply for Surface Book, Surface Laptop, Surface Pro",Microsoft,4.1 out of 5 stars,196 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Chargers & Adapters']","['Make sure this fits\nby entering your model number.', 'Power Supply made exclusively for Surface Book, Surface Laptop, Surface Pro, Surface Pro 4, and Surface Pro 3', 'Designed to match the look and feel of your Surface, the Microsoft Surface 65W Power Supply for Surface Book & Pro quickly recharges the battery and the USB port allows you to charge another device such as your phone at the same time', 'The magnetic snap-in power adapter attaches to your Surface with ease', 'The slender cord and adapter allow access to outlets behind furniture or in other tight spaces']"
