,asin,product_name,product_brand,product_rating,product_rate_count,category,description
10,B00RDVD3VW,"Aceguarder Water-Proof Shock-Proof Mini Case for Ipad Mini, 1, 2, 3 - Black & Green",ACEGUARDER,4.2 out of 5 stars,256 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Bags, Cases & Sleeves', 'Cases']","['Make sure this fits\nby entering your model number.', 'Specifically designed for Apple ipad mini, ipad mini 2, ipad mini 3.', 'Independently tested and certified Quality, Absorbs shock and reduces vibration for stability.', 'Indoor and outdoor convenient , Sealed ports block blown sand ,rain,snow ,dust and shockproof other elements.', ""Rigid internal frame protects against shocks and drops (Test: drop on flat concrete surface from 6'/1.8 m)"", 'Material:High shock absorbing Standard Silicone Plastic']"
11,B012PELN7M,"Amcrest Full HD 1080P 1920TVL Dome Outdoor Security Camera (Quadbrid 4-in1 HD-CVI/TVI/AHD/Analog), 2MP 1920x1080, 98ft Night Vision, Metal Housing, 3.6mm Lens 90° Viewing Angle, White (AMC1080DM36-W)",Amcrest,3.8 out of 5 stars,156 ratings,"['Electronics', 'Camera & Photo', 'Video Surveillance', 'Surveillance Cameras', 'Dome Cameras']","['Make sure this fits\nby entering your model number.', 'The 1080P Quadbrid 4-in-1 HD-CVI/TVI/AHD/Analog Security Camera is a high resolution 1920 x 1080 (1920 TVL) camera which provides excellent video quality and clarity. Night vision allows the camera to view video in black and white during low light conditions, such as in the evening and at night. Heavy Duty Outdoor Metal Housing with IP67 Weatherproofing.', 'Connect your camera to the Amcrest HD-CVI/TVI/AHD/Analog Security System to view and record in HD quality.', 'View your camera anywhere in the world from a mobile device or tablet when connected to the Amcrest 1080P HD-CVI/TVI/AHD/Analog Security System using our Amcrest View app on the Apple Store and Google Play Store.', '20 Powerful IR-LEDs for Night Vision, IP67 Weatherproofing, and Long Distance Transmit Range up to 1640ft.', ""Amcrest's 1080P HD-CVI/TVI/AHD/Analog Security Camera can be utilized with the Amcrest 1080P HDCVI Security System. Camera Power supply and coaxial video cable are NOT INCLUDED but are required and Sold Separately.""]"
12,B00SW4YI3G,20ft USB Power Cable for Nest Cam,Mission Cables,4.3 out of 5 stars,562 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'USB Cables']","['Make sure this fits\nby entering your model number.', 'LONG LENGTH: Extend the range of your Nest Cam, Yi Cam, Wyze Cam, etc.', 'FLEXIBILITY: 20-ft length provides the ability to move camera far from power outlet.', 'QUALITY: Lifetime warranty included.', 'Security camera not included.', 'Designed and manufactured by Mission Cables']"
13,B00QQ7SG48,"ARRIS Surfboard (8x4) Docsis 3.0 Cable Modem Plus AC1600 Dual Band Wi-Fi Router, Certified for Comcast Xfinity, Spectrum, Cox & More (SBG6700AC)",ARRIS,4.0 out of 5 stars,"24,540 ratings","['Electronics', 'Computers & Accessories', 'Networking Products', 'Modems']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
14,B018505VDM,Ultraloq UL3 Fingerprint and Touchscreen Keyless Smart Lever Door Lock (Satin Nickel) | 3-in-1 Keyless Entry | Secure Finger ID | Anti-peep Code | Premium Construction Material | Match Home Aesthetics,ULTRALOQ,3.3 out of 5 stars,337 ratings,"['Electronics', 'Security & Surveillance', 'Biometrics']","['No deductibles or added costs. Parts, labor and shipping included.', 'Drops, spills and cracked screens covered from day one for portable products only.', ""Other breakdowns covered after the manufacturer's warranty expires."", ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
15,B00U88J230,NOCO GC029 8-Foot XGC Extension Cable,NOCO,5.0 out of 5 stars,8 ratings,"['Automotive', 'Tools & Equipment', 'Jump Starters, Battery Chargers & Portable Power', 'Jump Starters']","['Make sure this fits\nby entering your model number.', 'Universal connector system for connecting to multiple products.', 'Higher current carrying ability than traditional connection systems.', 'Rugged connection that is dirt, dust and watertight.', 'Easily connect and disconnect from multiple devices.', 'Molded strain reliefs to relieve unwanted tension.']"
16,B01CGGW918,"BESTTEN Mini USB Wall Outlet Extender, Slim Low Profile Multiple Plug Splitter, 2 USB Charging Ports and 3 AC Outlets, 450 Joule Surge Protector, ETL Certified, White",BESTTEN,4.4 out of 5 stars,246 ratings,"['Electronics', 'Accessories & Supplies', 'Power Strips & Surge Protectors', 'Power Strips']","['Mini USB Wall Tap Adapter: Compact and low profile design, conveniently extend your receptacle while not blocking the other socket, ideal for home use and travel', 'Specification: Dual USB charging ports (2.4A/port, sharing 3.1A in total), 3 AC outlets (15A/125V/1875W)', 'Surge Protection: 450 joule surge protection rating and EMI/RFI noise filtering provides superior protection for your devices', 'Quality: Fire-resistant PC materials and high quality components, ETL certified', 'What You Get: Mini wall outlet extender with 2 USB and 3 AC, worry-free 24-month warranty, and friendly customer service']"
17,B017P34XUC,"Ethernet Cable,Cat6 Ethernet Cable 25 ft White - CableGeeker Flat Internet Network LAN Patch Cord - Snagless Rj45 Cat6 Computer Wire with Free Clips and Strap for Router Modem PS Xbox",CableGeeker,4.4 out of 5 stars,557 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Ethernet Cables', 'Cat 6 Cables']","['Make sure this fits\nby entering your model number.', '✔Cat6 patch cable connects all the hardware destinations on a Gigabit Local Area Network (LAN), such as PCs, computer servers, printers, routers, switch boxes, network media players, NAS, VoIP phones, PoE devices, and more; Supports: Gigabit 1000 BASE-T; 100 BASE-T; 10 BASE-T .Meets or exceeds Category 6 performance in compliance with the TIA/EIA 568-C.2 standard', '✔Flexible and durable Cat6 cable with high bandwidth of up to 250 MHz guarantees high-speed data transfer for server applications, cloud storage, video chatting, online high definition video streaming, and online gaming', '✔Flat Cat 6 cable design helps avoid tangled cords and saves space.Flat Ethernet cable is super flexible when run under the carpet or bent in the plane of its thin cross-section such as doors, rotating arms, drawers etc', '✔UTP(Unshielded Twisted Pair) patch cable with RJ45 gold-plated Connectors are made of 100% bare copper wire, ensure minimal noise and interference', '✔Lifetime Support - If you are not satisfied with your cable, then please do not hesitate to reach out at any time.Our friendly customer service are always standing by to help.']"
18,B01775JF9M,"Crucial 4GB Single DDR3/DDR3L 1866 MT/s (PC3-14900) 204-Pin SODIMM RAM Upgrade for iMac (Retina 5K, 27-inch, Late 2015) - CT4G3S186DJM",Crucial,4.7 out of 5 stars,265 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Memory']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
19,B00QPRGGCS,Decimator MD-HX HDMI and SDI Cross Converter with Scaling & Frame Rate Conversion,Decimator,4.5 out of 5 stars,81 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Video Converters']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
20,B014QN502O,Garmin Montana 610,Garmin,3.4 out of 5 stars,39 ratings,"['Electronics', 'GPS, Finders & Accessories', 'Sports & Handheld GPS', 'Handheld GPS Units']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
21,B00WUI12SE,0,0,0,0,0,0
22,B01H7A5NPM,"Kamerar D-Fuse Large LED Light Panel Softbox: 12""x12"" Opening, Foldable Portable Light Diffuser, Carrying Bag, Strap Attachment, Portrait  Photography, Photo Video, Studio Lighting, Natural Look",Kamerar,4.3 out of 5 stars,169 ratings,"['Electronics', 'Camera & Photo', 'Lighting & Studio', 'Lighting', 'Lighting Controls & Modifiers', 'Soft Boxes']","['Make sure this fits\nby entering your model number.', 'COMPACT & COLLAPSIBLE SOFTBOX: The D-Fuse is the first compact collapsible softbox that can be attached to LED panels to diffuse the light for a softer and natural look.', 'SIMPLE TO FOLD & CARRY: Open the D-Fuse softbox and attach it via the attachment straps to soften the light. You can attach the straps onto all four sides of the back of the softbox to secure it to the LED panels. A carry pouch is included, quick and easy to pack for any photo or video shoot. Get the best variety of lighting from what you already carry.', 'LIGHTWEIGHT AND DURABLE: The magnetic locks will provide you with the ability to collapse the D-Fuse softbox down to a very compact size, but it also provides you with the support and stretch to keep the softbox open.', 'HIGH-QUALITY MATERIALS: D-Fuse is constructed with an unbleached nylon fabric. Unlike processed diffusion materials, these professional materials will soften your light source without changing its color temperature.', '*** The Large size after popped up is 19"" X 19"" X 6.25"" with 12"" X 12"" opening for attaching the led light panel.']"
23,B01GOOVTOG,"KDLINKS DX2 Full-HD 1080P Front + 720P Rear 290° Super Wide Angle Car Dash Cam with G-Sensor & WDR Superior Night Mode, 1 Year Dashcam Warranty",KDLINKS,3.8 out of 5 stars,437 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Video', 'On-Dash Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
24,B00RPWO3W2,"BESTEK 8-Outlet Surge Protector Power Strip with 4 USB Charging Ports and 6-Foot Heavy Duty Extension Cord, 600 Joules, FCC ETL Listed, White",BESTEK,4.6 out of 5 stars,"1,716 ratings","['Electronics', 'Accessories & Supplies', 'Power Strips & Surge Protectors', 'Power Strips']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
25,B019Z3PRSM,Rockville RTSVD961-BK 9” Black Touchscreen Dual DVD/HDMI Car Headrest Monitors,Rockville,3.5 out of 5 stars,85 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Video', 'Headrest Video']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
26,B015WCVMMK,"Patriot Viper V560 Pro Laser Gaming Mouse, Up-to 12,000 DPI, Customizable Full RGB Light Profiles, Zero Delay",Patriot,4.2 out of 5 stars,109 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Keyboards, Mice & Accessories']","['Make sure this fits\nby entering your model number.', 'Xtreme Precision Laser Sensor, Zero Delay', 'Up to 12000 DPI', 'DPI LED indicator', 'Fully Customizable LED colors', 'Full RGB customizable profiles', '9 programmable keys', 'Ceramic foot pads for maximum performance']"
27,B00QR40REC,Eyeskey 8X42 Hunting Binoculars for Adults | Lightweight and Compact | Fully Multi-Coated Bright Images | Waterproof Fog Proof | Roof Prism Binos for Hunters Nature Whale Watching,Eyeskey,3.9 out of 5 stars,81 ratings,"['Electronics', 'Camera & Photo', 'Binoculars & Scopes', 'Binoculars']","['No deductibles or added costs. Parts, labor and shipping included.', ""Drops, spills and cracked screens covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
28,B017PMM990,"AC Infinity AIRPLATE S9, Quiet Cooling Fan System 18"" with Speed Control, for Home Theater AV Cabinet Cooling",AC Infinity,3.9 out of 5 stars,102 ratings,"['Electronics', 'Computers & Accessories', 'Computer Components', 'Internal Components', 'Fans & Cooling', 'Case Fans']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
29,B00QR45M4W,0,0,0,0,0,0
30,B00RD6G620,"Honsky Cell Phone Stylus, Tablet Stylus for Touch Screens: Universal Slim Long Metal Pencil-Like Stylist Pens, Tablet Pen, Touchscreen Stylus Pen - Blue, Champagne, Green - Cylinder, 3 Packs",Honsky,4.3 out of 5 stars,55 ratings,"['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Styluses']","['Make sure this fits\nby entering your model number.', '1. Unique pencil-like 2-ends stylus for touch screens; Work with replacement tips: TIP6550 (ASIN: B01N40RDZZ)', '2. Universal stylist pens: The small tip is for Samsung; the large tip is for universal cell phones, tablets, such as iphone, ipad, android devices.', '3. Pressure sensitive styluses, great for note taking, typing, writing, and navigating on your touchscreen', '4. Long barrel and balanced, length: 5.7-inches, slim metal phone stylus, tablet stylus.', '5. Package including 3 packs of touchscreen stylus pens, 6 x replacement tips, great as gifts, Christmas stocking stuffers for kids']"
31,B014EGV2XO,0,0,0,0,0,0
32,B00QOPG5MC,"Mounting Dream Full Motion TV Mount for 26-55 Inches TVs, TV Bracket Kit Includes Stud Finder & 2 HDMI Cables, TV Wall Mount Bracket up to VESA 400x400mm and 60lbs loading, MD2377-KT",Mounting Dream,4.8 out of 5 stars,"1,488 ratings","['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'TV Accessories & Parts', 'TV Ceiling & Wall Mounts']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
33,B01CQANOWW,"Life.Idea Bulk Earbuds Pack of 10 Wholesale Earphones Headphones in Bulk for Smart Phone, MP3, Computer",Life.Idea,3.5 out of 5 stars,180 ratings,"['Electronics', 'Headphones', 'Earbud Headphones']","['Minimalist design with vivid color, each pair of earphones is individually packed', 'Soft and comfortable silicon buds sit in your ear just right, good for long time use', 'Work with almost every 3.5mm audio jack device, wide range of compatibility', 'Best for school, library, business event, social fair and other special ocassions', 'Item comes in one package, including 10 pairs of earphones (8 colors)']"
34,B01CJEM6K6,Areyourshop 20 Pcs RCA Right Angle Plug Adapters M/F 90 Degree Elbow,Areyourshop,4.5 out of 5 stars,12 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Connectors & Adapters']","['RCA right angle connector plug adapters', '100% Brand New', 'high quality', 'Package Included: 20pcs (10pcs Black + 10pcs Red)', '90 Degree Elbow']"
35,B00QMIT5K0,Cable Matters (1/8 Inch) 3.5mm to XLR Cable (XLR to 3.5mm Cable) Male to Male 25 Feet,Cable Matters,4.4 out of 5 stars,429 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Cables & Interconnects', 'Audio Cables', 'Stereo Jack Cables']","['Make sure this fits\nby entering your model number.', 'UNBALANCED XLR to 1/8 cable connects an iPhone, iPod, MP3 player, tablet, laptop, or voice recorder to a mixing console or powered speakers; Connect a smartphone with headphone jack to XLR input; Connect a tablet using an instrument App into a mixing console for a performance', 'XLR TO AUX cable combines the left and right stereo signal from a source with 3.5mm stereo output to a single mono feed; The 1/8 to XLR cable provides a quick and convenient solution to connect many devices with the common mini phone jack to mixing and speaker equipment with XLR female ports', 'PRO-GRADE PERFORMANCE with oxygen-free copper (OFC) conductors to deliver pristine sound; Bare copper braided shielding provides maximum cancellation of hum and noise; Polyethylene insulation improves high frequency response', 'ROBUST CONSTRUCTION includes a flexible PVC jacket with gold-plated connectors in a rugged metal housing; XLR male connector has molded strain relief to support the weight of the connector; 3.5mm TRS connector has 360 degree easy-grip treads for frequent unplugging and durability', '3.5 TO XLR COMPATIBLE with a mixing console or powered speakers such as the Behringer EUROLIVE or Behringer Xenyx']"
36,B00RNGOBYK,"amFilm Glass Screen Protector for iPad 9.7 6th Gen, 5th Gen, iPad Pro 9.7, iPad Air, Air 2, Tempered Glass, Apple Pencil Compatible",amFilm,4.3 out of 5 stars,"4,982 ratings","['Electronics', 'Computers & Accessories', 'Tablet Accessories', 'Screen Protectors']","['Make sure this fits\nby entering your model number.', 'Specifically designed to be a perfectly fit glass screen protector for the Apple iPad Air, iPad Air 2, New iPad 9.7, and iPad Pro 9.7 inch (Education Edition), iPad 2018, iPad 5th Generation, and 6th Generation, and iPad 2017 [[[NOT COMPATIBLE WITH THE 2019 IPAD AIR 10.5""]]]. Fully compatible with the Apple Pencil and the Multi-Touch subsystem. (Model numbers: A1674 A1675 A1673 A1954 A1823 A1567 A1467 A1476 A1457 A1474 A1566 A1822 A1893)', ""Perfect Clarity: 99.99% Transparency. Our protectors allow an optimal, natural view of your phone's display, even though we construct it to be you're phone's armor."", 'Ultra Thin 0.33 millimeters thick with multiple layers of protection: Premium Tempered Glass Shield, Silicone Adhesive, Anti-Shatter Film and Oleophobic Coating', 'Featured 9H hardness, our screen protector is Highly Responsive, Durable and Scratch Resistant, Easy to Install, Zero-Bubble Guaranteed and Anti Fingerprint.', 'Includes: iPad Air Glass Screen Protector, Wet/Dry Wipes, Dust Removal Stickers and Installation & Use Guide']"
37,B00X4PFHMO,Alarm.com Smart Thermostat,Alarm.com,4.3 out of 5 stars,99 ratings,"['Tools & Home Improvement', 'Building Supplies', 'HVAC', 'Thermostats & Accessories', 'Accessories']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
38,B0167F3UHG,"Best Vision 16CH 4-in-1 HD DVR Security Camera System (1TB HDD), 8pcs 2MP High Definition Outdoor Cameras with Night Vision - DIY Kit, App for Smartphone Remote Monitoring",Best Vision,3.8 out of 5 stars,196 ratings,"['Electronics', 'Security & Surveillance', 'Surveillance Video Equipment', 'Surveillance DVR Kits']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
